molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3759543,O=C(O)CCn1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,300.0,active
CHEMBL3759067,O=C(O)Cn1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,160.0,active
CHEMBL3760105,O=C(NCCCCCCS)c1cc(-c2ccc(F)cc2)nn1Cc1ccccc1,10000.0,inactive
CHEMBL3758859,CCC(C)n1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3759743,CCCCn1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3759007,CC(C)n1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3758193,CCCn1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3758243,CCn1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3758985,Cn1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,3200.0,intermediate
CHEMBL3759979,O=C(CCS)NCCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,10000.0,inactive
CHEMBL3758517,O=C(CCS)NCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,10000.0,inactive
CHEMBL3758965,O=C(CCS)NCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,10000.0,inactive
CHEMBL3759625,O=C(CS)NCCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,8600.0,intermediate
CHEMBL3758407,O=C(CS)NCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,1500.0,intermediate
CHEMBL3759106,O=C(CS)NCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,2200.0,intermediate
CHEMBL3758445,O=C(NCCCCCCS)c1cc(-c2ccc(F)cc2)n(CCCCO)n1,540.0,active
CHEMBL3759139,Cc1c(-c2ccc(F)cc2)n[nH]c1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3759230,Cc1c(-c2ccc(F)cc2)nn(C)c1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3758443,Cc1c(-c2ccc(F)cc2)nn(CCCO)c1C(=O)NCCCCCCS,10000.0,inactive
CHEMBL3759182,O=C(NCCS)c1cc(-c2ccc(F)cc2)on1,10000.0,inactive
CHEMBL3759191,O=C(NCCCS)c1cc(-c2ccc(F)cc2)on1,10000.0,inactive
CHEMBL3759166,O=C(NCCCCS)c1cc(-c2ccc(F)cc2)on1,10000.0,inactive
CHEMBL3758395,O=C(NCCCCCS)c1cc(-c2ccc(F)cc2)on1,3000.0,intermediate
CHEMBL3759880,O=C(NCCCCCCS)c1cc(-c2ccc(F)cc2)on1,980.0,active
CHEMBL3759014,O=C(NCCCCCS)c1cc(-c2ccc(F)cc2)[nH]n1,1900.0,intermediate
CHEMBL463337,COC(=O)[C@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,4990.0,intermediate
CHEMBL249447,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,143240.0,inactive
CHEMBL249450,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,170400.0,inactive
CHEMBL561209,COc1ccc(-c2ccc(/C=C/C(=O)NO)cc2)cc1,32600.0,inactive
CHEMBL3794127,CC(C)=C(c1ccccc1)c1ccc(/C=C/C(=O)NO)cc1,2600.0,intermediate
CHEMBL3793310,Cc1[nH]c2ccccc2c1/C=C/c1ccccc1-c1ccc(/C=C/C(=O)NO)cc1,1500.0,intermediate
CHEMBL3792392,O=C(CCCc1csc(/C=C/c2ccccc2)n1)NO,1480.0,intermediate
CHEMBL3793080,O=C(CCS/C=C/c1ccccc1)NO,3700.0,intermediate
CHEMBL3794274,Cc1ncsc1CCn1cc(NC(=O)CCS/C=C\c2ccccc2)cn1,29800.0,inactive
CHEMBL3794384,O=C(CCS/C=C/c1ccccc1)NCCSCc1ccco1,19180.0,inactive
CHEMBL3828518,COc1ccc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cc1,3.4,active
CHEMBL3827814,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc2n1C)c1ncc(C(=O)NO)cn1,3.2,active
CHEMBL3827894,CN(Cc1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2n1C)c1ncc(C(=O)NO)cn1,3.3,active
CHEMBL3827281,COc1ccc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cn1,6.1,active
CHEMBL3827517,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccncc3)nc2n1C)c1ncc(C(=O)NO)cn1,6.3,active
CHEMBL3622533,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,6.8,active
CHEMBL3914588,NCC(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,200.0,active
CHEMBL2417781,O=C(CCCCCCC(=O)Nc1ccc(-c2ccccc2NC(=O)[C@@H]2CCCN2)cc1)NO,80.0,active
CHEMBL389688,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,50.0,active
CHEMBL227170,N[C@@H](Cc1ccc(O)cc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,30.0,active
CHEMBL3926370,Nc1ccccc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,80.0,active
CHEMBL3966183,NCC(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCNC(=O)CS)cc1,3000.0,intermediate
CHEMBL3947997,N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCNC(=O)CS)cc1,7000.0,intermediate
CHEMBL3938429,O=C(CS)NCCCCCC(=O)Nc1ccc(-c2ccccc2NC(=O)[C@@H]2CCCN2)cc1,1500.0,intermediate
CHEMBL3919705,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCNC(=O)CS)cc1,1000.0,active
CHEMBL3916970,N[C@@H](Cc1ccc(O)cc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCNC(=O)CS)cc1,1000.0,active
CHEMBL3954624,O=C(CCCCCCC(=O)Nc1nc(-c2ccccc2[N+](=O)[O-])cs1)NO,40.0,active
CHEMBL3943242,CCOC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)c1,5.0,active
CHEMBL3905394,O=C(CSSCC(=O)NCCCCCC(=O)Nc1nc(-c2ccccc2)cs1)NCCCCCC(=O)Nc1nc(-c2ccccc2)cs1,100.0,active
CHEMBL3966405,CN(C)c1ccc(CCCOCCN(C)c2ccc(NC(=O)CCCCCCC(=O)NO)cc2)cc1,300.0,active
CHEMBL387924,O=C(CCCCCCC(=O)Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)NO,22.0,active
CHEMBL3913199,Nc1ccccc1NC(=O)c1ccc(CNc2ccc(F)cc2)cc1,50000.0,inactive
CHEMBL3975710,O=C(/C=C/c1ccc(OCCOc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1)NO,100.0,active
CHEMBL3893111,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCCCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3912598,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3905086,O=C(CCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,100.0,active
CHEMBL3928963,O=C(CCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,100.0,active
CHEMBL3979482,C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,1000.0,active
CHEMBL3959855,C#Cc1cccc(Nc2ncnc3ccc(OCC(=O)NO)cc23)c1,10000.0,inactive
CHEMBL3915273,C#Cc1cccc(Nc2ncnc3ccc(OCCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3975990,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3943805,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCOc1ccc(/C=C/C(=O)NO)cc1,100.0,active
CHEMBL3924787,C[C@@H](Nc1ncnc2ccc(OCCCCCC(=O)NO)cc12)c1ccccc1,100.0,active
CHEMBL3922068,Nc1cc(Br)ccc1NC(=O)COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,10000.0,inactive
CHEMBL3890344,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCC(=O)NO,1000.0,active
CHEMBL3898372,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3901144,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3939206,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3909214,O=C(CCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,100.0,active
CHEMBL3949197,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(=O)NO,10000.0,inactive
CHEMBL3930226,O=C(CCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,1000.0,active
CHEMBL3922584,O=C(COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,10000.0,inactive
CHEMBL3941197,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3976436,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCC(=O)NO)cc23)c1,10000.0,inactive
CHEMBL3896110,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC(=O)NO)cc23)c1,10000.0,inactive
CHEMBL3944171,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCC(=O)NO,1000.0,active
CHEMBL3946801,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCC(=O)NO,100.0,active
CHEMBL3970892,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,100.0,active
CHEMBL3959043,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCCC(=O)NO)cc23)ccc1F,100.0,active
CHEMBL3909900,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCCCCCCC(=O)NO)cc23)ccc1F,100.0,active
CHEMBL3907094,COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OCCCCCC(=O)NO,100.0,active
CHEMBL3984008,C[C@@H](Nc1ncnc2ccc(OCCCCCCC(=O)NO)cc12)c1ccccc1,100.0,active
CHEMBL2309506,COc1cc2ncnc(N[C@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL2309507,COc1cc2ncnc(N[C@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL3897865,COc1ccc([C@@H](C)Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)cc1,100.0,active
CHEMBL3917951,COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL3914607,COc1cc2ncnc(NCc3ccc(F)c(F)c3)c2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL3967530,COc1cc2ncnc(NCc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL3906200,COc1cc2ncnc(NCc3cccc(Br)c3)c2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL3913421,C#Cc1cccc(CNc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3916142,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCOc1ccc(CC(=O)NO)cc1,1000.0,active
CHEMBL3951191,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCOc1ccc(C(=O)NO)cc1,100.0,active
CHEMBL3953871,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)Nc1ccc(C(=O)NO)cc1,1000.0,active
CHEMBL3890062,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCN(O)C(C)=O,10000.0,inactive
CHEMBL3952020,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCc1ccc(C(=O)NO)cc1,100.0,active
CHEMBL3949397,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(C(=O)NO)C(C)C,10000.0,inactive
CHEMBL3947615,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(CCO)CCCC(=O)NO,1000.0,active
CHEMBL3945007,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCc1ccc(C#CC(=O)NO)cc1,10000.0,inactive
CHEMBL3986849,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1-c1ccc(C#CCCC(=O)NO)o1,10000.0,inactive
CHEMBL3899973,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1-c1ccc(C#CCCCC(=O)NO)o1,100.0,active
CHEMBL3915573,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CCCC(=O)NO,1000.0,active
CHEMBL3923619,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CCCCC(=O)NO,1000.0,active
CHEMBL3946860,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CCCCC(=O)NO,100.0,active
CHEMBL3959884,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CCCCCC(=O)NO,100.0,active
CHEMBL3985245,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SCCCCC(=O)NO,100.0,active
CHEMBL3901210,COCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL3898444,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OCCOC)cc23)c1,100.0,active
CHEMBL3939269,O=C(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,10000.0,inactive
CHEMBL3936512,O=C(CCCCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,100.0,active
CHEMBL3967081,O=C(CCCCCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,100.0,active
CHEMBL3935462,O=C(CCCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)NO,100.0,active
CHEMBL3930003,COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,100.0,active
CHEMBL3980430,O=C(CCCCCCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,100.0,active
CHEMBL3982861,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOc1ccc(C(=O)NO)cc1,100.0,active
CHEMBL3913614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCOc1ccc(C(=O)NO)cc1,100.0,active
CHEMBL3966861,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1Oc1ccc(C#CCCC(=O)NO)cc1,1000.0,active
CHEMBL3974474,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1Oc1ccc(C#CCCCC(=O)NO)cc1,1000.0,active
CHEMBL3976961,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1O,100.0,active
CHEMBL3976389,C#Cc1cccc(Nc2ncnc3cc(O)c(OCCCCCCC(=O)NO)cc23)c1,100.0,active
CHEMBL3973930,C#Cc1cc(Nc2ncnc3cc(O)c(OCCCCCCC(=O)NO)cc23)ccc1O,100.0,active
CHEMBL3909637,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)N1CCN(c2ncc(C(=O)NO)cn2)CC1,100.0,active
CHEMBL3980861,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCC(=O)NO,100.0,active
CHEMBL3940740,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCC(=O)NO,1000.0,active
CHEMBL3943406,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCCCC(=O)NO,100.0,active
CHEMBL3919147,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCOc1ccc(C(=O)NO)cc1,100.0,active
CHEMBL3912102,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCCCC(=O)N(C)O,10000.0,inactive
CHEMBL3947208,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCOc1ccc(/C=C/C(=O)NO)cc1,100.0,active
CHEMBL3956652,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCCCCC(=O)NO,100.0,active
CHEMBL3909619,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCCCCCC(=O)NO,100.0,active
CHEMBL3897602,Nc1ccc(C(=O)NCCNCCC(=O)NO)cc1,10000.0,inactive
CHEMBL3936337,Nc1ccc(C(=O)NCCNC(=O)CCC(=O)NO)cc1,10000.0,inactive
CHEMBL3980019,Nc1ccc(C(=O)NCCNC(=O)CCCC(=O)NO)cc1,100.0,active
CHEMBL3893547,Nc1ccc(C(=O)NCCNC(=O)CCCCC(=O)NO)cc1,1000.0,active
CHEMBL3967810,CCN(CCNC(=O)c1ccc(N)cc1)CCC(=O)NO,10000.0,inactive
CHEMBL3933777,CCN(CCNC(=O)c1ccc(N)cc1)C(=O)CCC(=O)NO,10000.0,inactive
CHEMBL3931061,CCN(CCNC(=O)c1ccc(N)cc1)C(=O)CCCCC(=O)NO,1000.0,active
CHEMBL3910297,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCC(=O)NO)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3907491,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCC(=O)NO)cc3)cc12)c1ccccc1,10000.0,inactive
CHEMBL3948072,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CC(=O)NO)CC4)cc3)cc12)c1ccccc1,10000.0,inactive
CHEMBL3945421,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCC(=O)NO)CC4)cc3)cc12)c1ccccc1,10000.0,inactive
CHEMBL3903506,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3972249,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3938265,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3916600,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCCCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3900967,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3977186,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3899385,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3902161,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3951620,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3961102,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCC(=O)NO)cc3)cc12)c1ccccc1,10000.0,inactive
CHEMBL3921652,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3924346,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3952709,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3950023,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCNCC(=O)NO)cc3)cc12)c1ccccc1,10000.0,inactive
CHEMBL3984573,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)NCCNCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3905131,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)NCCNCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3939306,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)NCCNCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3936547,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3901236,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3898480,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3917105,O=C(CCCCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)NO,100.0,active
CHEMBL3914322,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCCC(=O)NO)cc3)cc12)c1ccc(F)cc1,100.0,active
CHEMBL3985004,O=C(CCCCCCOc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1)NO,100.0,active
CHEMBL3917670,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3981584,O=C(NO)c1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,100.0,active
CHEMBL3984055,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)NO)cc3)cc12)c1ccc(F)cc1,100.0,active
CHEMBL3929290,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NCc4ccc(/C=C/C(=O)NO)cc4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3932057,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NCc4ccc(C(=O)NO)cc4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3968968,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCc4ccc(C(=O)NO)cc4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3971713,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCc4ccc(/C=C/C(=O)NO)cc4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3953109,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)Nc4ccc(C(=O)NO)cc4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3909969,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)Nc4ccc(/C=C/C(=O)NO)cc4)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3893470,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCOCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,10000.0,inactive
CHEMBL3890703,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCOCCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3931476,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCOCCCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3928746,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCC(NCCCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3924396,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCC(NCCCCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3968380,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCC(NCCCCCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3917093,C[C@@H](Nc1ncnc2c1cc(-c1ccc(C(=O)NCCNCCCCCCC(=O)NO)cc1)n2C)c1ccccc1,100.0,active
CHEMBL3914310,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCNCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3956995,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCNCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3954393,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCNCCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3904673,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCNCCCCCC(=O)NO)cc3)cc12)c1ccccc1,1000.0,active
CHEMBL3943474,C[C@@H](Nc1ncnc2c1cc(-c1ccc(CNCCN)cc1)n2CCCCCC(=O)NO)c1ccccc1,100.0,active
CHEMBL3895707,C[C@@H](Nc1ncnc2c1cc(-c1ccc(N)cc1)n2CCCCCC(=O)NO)c1ccccc1,100.0,active
CHEMBL3933560,C[C@@H](Nc1ncnc2c1cc(-c1ccc(N)cc1)n2CCCCCCC(=O)NO)c1ccccc1,100.0,active
CHEMBL3928197,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3986286,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,active
CHEMBL3945209,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CC(=O)NO)CC2)n1,1000.0,active
CHEMBL3947855,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCC(=O)NO)CC2)n1,1000.0,active
